,epochs,total loss function,boarding losses train,nest_losses_train,alighting losses train,section constraint train,od flow equal constraint train f
332,332,121.86915809403601,29.04258986966212,27.084867307277527,10.525119124748603,0.0,55.21658179234777
333,333,121.53516422822136,27.53155055223361,27.084867307277527,9.627426650582285,0.0,57.29131971812794
334,334,121.31739524719973,26.112472317012212,27.084867307277527,8.834948397785157,0.0,59.28510722512484
335,335,121.19008734099508,24.777055622484813,27.084867307277527,8.135888716631461,0.0,61.19227569460127
336,336,121.129589782219,23.51753649811761,27.084867307277527,7.519126726219051,0.0,63.0080592506048
337,337,121.11449092899647,22.326726459984883,27.084867307277527,6.97428001346188,0.0,64.72861714827218
338,338,121.12570287154563,21.198040630424174,27.084867307277527,6.491753295798105,0.0,66.35104163804581
339,339,121.14650448019944,20.125513959446128,27.084867307277527,6.062771640437367,0.0,67.8733515730384
340,340,121.16254384780251,19.103805805269403,27.084867307277527,5.679398308998997,0.0,69.29447242625659
341,341,121.1618022523564,18.128193462713366,27.084867307277527,5.334537745569207,0.0,70.6142037367963
342,342,121.13452274826793,17.194555517071457,27.084867307277527,5.021924628393315,0.0,71.83317529552563
343,343,121.07310729160886,16.299346137060734,27.084867307277527,4.736100244998254,0.0,72.95279360227235
344,344,120.97198689593844,15.439561597181093,27.084867307277527,4.472377717098373,0.0,73.97518027438144
345,345,120.82746969420683,14.612700435088946,27.084867307277527,4.226797790104958,0.0,74.9031041617354
346,346,120.63757195553791,13.816718704869574,27.084867307277527,3.996077012366369,0.0,75.73990893102444
347,347,120.40183709019988,13.049981786916533,27.084867307277527,3.7775501656267894,0.0,76.48943783037902
348,348,120.12114749635695,12.311214166314036,27.084867307277527,3.569108778148202,0.0,77.15595724461718
349,349,119.7975337875163,11.599448502443211,27.084867307277527,3.3691374653239308,0.0,77.74408051247163
350,350,119.43398552120368,10.913975191945445,27.084867307277527,3.176449710506518,0.0,78.25869331147419
351,351,119.03426705828079,10.25429348413312,27.084867307277527,2.990224532615007,0.0,78.70488173425514
352,352,118.60274164731793,9.620065050874876,27.084867307277527,2.8099452979169413,0.0,79.08786399124858
353,353,118.14420627510876,9.011070749447141,27.084867307277527,2.635341731305339,0.0,79.41292648707875
354,354,117.66373927428796,8.427171153272145,27.084867307277527,2.4663359762258845,0.0,79.6853648375124
355,355,117.16656214935023,7.868271267095917,27.084867307277527,2.302993349509276,0.0,79.91043022546751
356,356,116.65791658627279,7.334289694050113,27.084867307277527,2.145478243580186,0.0,80.09328134136496
357,357,116.14295715769003,6.82513238514444,27.084867307277527,1.9940154482727201,0.0,80.23894201699534
358,358,115.62665983112353,6.340670979037388,27.084867307277527,1.8488570009157084,0.0,80.35226454389291
359,359,115.11374603533037,5.8807256326033,27.084867307277527,1.7102545284807753,0.0,80.43789856696876
360,360,114.60862174039914,5.445052151363167,27.084867307277527,1.5784369205076958,0.0,80.50026536125075
361,361,114.11533076012137,5.033333153270849,27.084867307277527,1.4535930665889205,0.0,80.54353723298406
362,362,113.63752128848584,4.645172939250908,27.084867307277527,1.335859307185253,0.0,80.57162173477215
363,363,113.1784245331219,4.280095698589853,27.084867307277527,1.2253111807931922,0.0,80.58815034646133
364,364,112.74084420380811,3.937546645905628,27.084867307277527,1.1219590030022564,0.0,80.5964712476227
365,365,112.32715555006222,3.6168956679334467,27.084867307277527,1.0257467825368738,0.0,80.59964579231436
366,366,111.93931261441007,3.317443051640836,27.084867307277527,0.9365539645662546,0.0,80.60044829092546
367,367,111.57886237315309,3.03842686902147,27.084867307277527,0.8541994908535454,0.0,80.60136870600054
368,368,111.24696447021803,2.7790316070645598,27.084867307277527,0.7784476780765125,0.0,80.60461787779943
369,369,110.94441530786773,2.538397652567825,27.084867307277527,0.7090154381956206,0.0,80.61213490982675
370,370,110.67167533658284,2.315631269347706,27.084867307277527,0.6455803963412268,0.0,80.62559636361638
371,371,110.42889848125114,2.109814738682426,27.084867307277527,0.5877895005927741,0.0,80.64642693469841
372,372,110.21596274796079,1.9200163711899183,27.084867307277527,0.5352677624907342,0.0,80.6758113070026
373,373,110.03250117134928,1.745300138505985,27.084867307277527,0.4876268154528954,0.0,80.71470691011288
374,374,109.87793238294552,1.584734714846141,27.084867307277527,0.4444730288208396,0.0,80.76385733200101
375,375,109.75149020281347,1.43740176063046,27.084867307277527,0.40541496649304465,0.0,80.82380616841245
376,376,109.65225177689955,1.3024033217369788,27.084867307277527,0.37007002958399116,0.0,80.89491111830105
377,377,109.57916389796452,1.1788682576471423,27.084867307277527,0.33807017100895415,0.0,80.9773581620309
378,378,109.5310672563956,1.0659576489063436,27.084867307277527,0.309066615230054,0.0,81.07117568498168
379,379,109.50671846650357,0.9628691682366212,27.084867307277527,0.2827335576998417,0.0,81.17624843328959
380,380,109.50480980252794,0.8688404297536533,27.084867307277527,0.25877085509692066,0.0,81.29233121039984
381,381,109.5239866553635,0.7831513566613998,27.084867307277527,0.23690574876455386,0.0,81.41906224266002
382,382,109.56286278530928,0.7051256292881918,27.084867307277527,0.21689368954513488,0.0,81.55597615919842
383,383,109.62003349768437,0.6341312923034316,27.084867307277527,0.19851835235485074,0.0,81.70251654574857
384,384,109.69408690712419,0.569580612470958,27.084867307277527,0.18159094345018673,0.0,81.85804804392552
385,385,109.78361348329379,0.5109292865370438,27.084867307277527,0.16594891264870523,0.0,82.02186797683052
386,386,109.88721408647793,0.457675103109146,27.084867307277527,0.15145418716548806,0.0,82.19321748892577
387,387,110.00350670712149,0.4093561630349026,27.084867307277527,0.13799104370837897,0.0,82.37129219310067
388,388,110.1311321201867,0.3655487602844324,27.084867307277527,0.1254637316160771,0.0,82.55525232100867
389,389,110.26875865457401,0.32586502016157176,27.084867307277527,0.11379395275252237,0.0,82.74423237438239
390,390,110.41508626129743,0.28995038433350917,27.084867307277527,0.10291829424483569,0.0,82.93735027544156
391,391,110.5688500431,0.25748102318882454,27.084867307277527,0.09278569862676517,0.0,83.13371601400688
392,392,110.72882338417725,0.22816124591318762,27.084867307277527,0.08335504316120193,0.0,83.33243978782532
393,393,110.89382079300653,0.20172096788286045,27.084867307277527,0.07459288665947922,0.0,83.53263963118665
394,394,111.0627005451868,0.17791328395140238,27.084867307277527,0.06647142853308924,0.0,83.73344852542478
395,395,111.23436718776104,0.1565121853271007,27.084867307277527,0.058966711579662885,0.0,83.93402098357674
396,396,111.40777394263965,0.1373104473343324,27.084867307277527,0.05205708752063867,0.0,84.13353910050715
397,397,111.58192502519982,0.12011770568827382,27.084867307277527,0.04572195289575804,0.0,84.33121805933827
398,398,111.75587787546235,0.10475873019538429,27.084867307277527,0.03994075282340374,0.0,84.52631108516603
399,399,111.92874528381553,0.09107189716856552,27.084867307277527,0.03469224152286789,0.0,84.71811383784657
400,400,112.09969738127545,0.07890785540606271,27.084867307277527,0.029953981459072177,0.0,84.90596823713278
401,401,112.26796345579167,0.06812837536497966,27.084867307277527,0.0257020575397825,0.0,85.08926571560939
402,402,112.43283355104299,0.05860536715547224,27.084867307277527,0.02191097893878512,0.0,85.26744989767121
403,403,112.59365980231267,0.05022005014209241,27.084867307277527,0.01855373875441984,0.0,85.44001870613863
404,404,112.74985746508897,0.04286225518325582,27.084867307277527,0.01560200071906081,0.0,85.60652590190912
405,405,112.9009055956297,0.036429839761797915,27.084867307277527,0.013026382397992014,0.0,85.76658206619238
406,406,113.04634734843368,0.0308281963338282,27.084867307277527,0.010796805580061464,0.0,85.91985503924226
407,407,113.18578986292782,0.02596983501277008,27.084867307277527,0.008882886678955527,0.0,86.06606983395857
408,408,113.31890372023585,0.021774023068488673,27.084867307277527,0.007254342739629617,0.0,86.20500804715022
409,409,113.4454219601952,0.0181664655160619,27.084867307277527,0.005881391888832978,0.0,86.33650679551278
410,410,113.56513865839457,0.015079013158777499,27.084867307277527,0.0047351306002414145,0.0,86.46045720735802
411,411,113.67790707252607,0.01244938670850628,27.084867307277527,0.003787873796387221,0.0,86.57680250474364
412,412,113.78363737642951,0.010220907919687012,27.084867307277527,0.003013447432620348,0.0,86.68553571379967
413,413,113.88229400856065,0.008342230941774702,27.084867307277527,0.0023874266754204247,0.0,86.78669704366592
414,414,113.97389266899958,0.006767069236763609,27.084867307277527,0.0018873159942774862,0.0,86.88037097649101
415,415,114.05849700535379,0.00545391535822468,27.084867307277527,0.001492670352696091,0.0,86.96668311236533
416,416,114.13621503288151,0.004365752598324543,27.084867307277527,0.0011851591528580735,0.0,87.0457968138528
417,417,114.20719533780411,0.0034697589482794106,27.084867307277527,0.0009485766258614111,0.0,87.11790969495244
418,418,114.27162311507699,0.00273700496977933,27.084867307277527,0.0007688039517049142,0.0,87.18324999887798
419,419,114.32971609288488,0.002142148038028191,27.084867307277527,0.0006337295452911283,0.0,87.24207290802403
420,420,114.38172039588915,0.001663126000991787,27.084867307277527,0.0005331346773686486,0.0,87.29465682793327
421,421,114.42790639789347,0.0012808536238160177,27.084867307277527,0.0004585519460900993,0.0,87.34129968504604
422,422,114.46856461223497,0.000978925279349791,27.084867307277527,0.00040310411910081737,0.0,87.382315275559
423,423,114.50400166500361,0.0007433272378721503,27.084867307277527,0.00036133057798798396,0.0,87.41802969991022
424,424,114.53453639229711,0.0005621626374008855,27.084867307277527,0.0003290080706834251,0.0,87.4487779143115
425,425,114.56049609829672,0.0004253918176667262,27.084867307277527,0.00030297176854467096,0.0,87.47490042743298
426,426,114.58221300615767,0.0003245902129829295,27.084867307277527,0.00028094178789465815,0.0,87.49674016687926
427,427,114.60002092869964,0.00025272545706371395,27.084867307277527,0.00026135942238909464,0.0,87.51463953654266
428,428,114.61425218079711,0.00020395478863214232,27.084867307277527,0.0002432363897989327,0.0,87.52893768234115
429,429,114.625234750333,0.00017344328883952731,27.084867307277527,0.00022601946600755572,0.0,87.53996798030062
430,430,114.63328973970036,0.0001572029540631985,27.084867307277527,0.00020947199507195314,0.0,87.54805575747369
431,431,114.63872908520653,0.00015195212970702985,27.084867307277527,0.00019357295496479155,0.0,87.55351625284433
432,432,114.64185355742526,0.00015499441643614396,27.084867307277527,0.0001784335448925756,0.0,87.55665282218641
433,433,114.64295104160831,0.00016411581926838845,27.084867307277527,0.000164230655805867,0.0,87.55775538785572
434,434,114.6422950937472,0.00017749864705205774,27.084867307277527,0.00015115609834698198,0.0,87.55709913172427
435,435,114.64014376478656,0.0001936504859527846,27.084867307277527,0.0001393800936851106,0.0,87.55494342692938
436,436,114.63673868284204,0.00021134646300769024,27.084867307277527,0.00012902727909630361,0.0,87.55153100182241
437,437,114.63230438106142,0.00022958297904584885,27.084867307277527,0.00012016333421842736,0.0,87.54708732747062
438,438,114.62704785697068,0.0002475411165387851,27.084867307277527,0.00011279028486578353,0.0,87.54182021829175
439,439,114.62115834774578,0.00026455800786266356,27.084867307277527,0.00010684857601276542,0.0,87.53591963388438
440,440,114.61480730481419,0.0002801045726983578,27.084867307277527,0.00010222410948913891,0.0,87.52955766885448
441,441,114.60814855048592,0.0002937681891569878,27.084867307277527,9.875859988128284e-05,0.0,87.52288871641936
442,442,114.60131859890467,0.000305239041122599,27.084867307277527,9.626179900348434e-05,0.0,87.51604979078701
443,443,114.59443712346248,0.00031429907425323527,27.084867307277527,9.452436070721417e-05,0.0,87.50916099275
444,444,114.587607552897,0.00032081268598772725,27.084867307277527,9.333035054224352e-05,0.0,87.50232610258294
445,445,114.58091777855881,0.0003247184628738243,27.084867307277527,9.246863727582965e-05,0.0,87.49563328418114
446,446,114.57444095576425,0.00032602145500502705,27.084867307277527,9.174262573863523e-05,0.0,87.48915588440597
447,447,114.56823638270957,0.0003247856372253505,27.084867307277527,9.09779950983087e-05,0.0,87.48295331179972
448,448,114.5623504410907,0.00032112634637067376,27.084867307277527,9.002828766927512e-05,0.0,87.47707197917913
449,449,114.55681758332636,0.00031520260090942996,27.084867307277527,8.877834689580929e-05,0.0,87.47154629510104
450,450,114.5516613521059,0.0003072093029634271,27.084867307277527,8.714572716293645e-05,0.0,87.46639968979824
451,451,114.54689541885753,0.0002973693930177299,27.084867307277527,8.508029217931102e-05,0.0,87.4616456618948
452,452,114.54252462865014,0.0002859260758257248,27.084867307277527,8.256228381521613e-05,0.0,87.45728883301298
453,453,114.53854603998761,0.00027313526401541053,27.084867307277527,7.959918157107395e-05,0.0,87.45332599826449
454,454,114.53494994892378,0.0002592583962168208,27.084867307277527,7.622168726384597e-05,0.0,87.44974716156278
455,455,114.5317208879108,0.0002445557820430905,27.084867307277527,7.247916360434659e-05,0.0,87.44653654568762
456,456,114.52883859078534,0.000229280610054801,27.084867307277527,6.843483299878101e-05,0.0,87.44367356806477
457,457,114.52627891629565,0.00021367373002181115,27.084867307277527,6.416100814198853e-05,0.0,87.44113377427996
458,458,114.52401472356651,0.00019795929036090494,27.084867307277527,5.973458269890411e-05,0.0,87.43888972241592
459,459,114.5220166938881,0.00018234127832335127,27.084867307277527,5.5232962249487965e-05,0.0,87.43691181237
460,460,114.52025409419255,0.00016700097676507564,27.084867307277527,5.073056597837606e-05,0.0,87.43516905537228
461,461,114.5186954785398,0.00015209531919672313,27.084867307277527,4.629598112558492e-05,0.0,87.43362977996195
462,462,114.51730932487203,0.0001377560959047111,27.084867307277527,4.198980724672586e-05,0.0,87.43226227169134
463,463,114.51606460520213,0.00012408993944901082,27.084867307277527,3.786318758622333e-05,0.0,87.43103534479758
464,464,114.51493128827379,0.00011117899855454668,27.084867307277527,3.39569915144763e-05,0.0,87.42991884500618
465,465,114.51388077455954,9.908219569843105e-05,27.084867307277527,3.0301585686797624e-05,0.0,87.42888408350063
466,466,114.5128862642469,8.783695559572981e-05,27.084867307277527,2.691711254929084e-05,0.0,87.42790420290123
467,467,114.51192305958861,7.746128903387865e-05,27.084867307277527,2.381418284420529e-05,0.0,87.4269544768392
468,468,114.51096880366333,6.795611861078226e-05,27.084867307277527,2.0994883341320953e-05,0.0,87.42601254538386
469,469,114.51000365819743,5.930773921612377e-05,27.084867307277527,1.8454001370554857e-05,0.0,87.42505858917932
470,470,114.50901042363428,5.149031577384105e-05,27.084867307277527,1.6180372924227246e-05,0.0,87.42407544566805
471,471,114.50797460510216,4.4468332988216504e-05,27.084867307277527,1.4158270102673391e-05,0.0,87.42304867122155
472,472,114.50688442832335,3.819892575282992e-05,27.084867307277527,1.236875543778323e-05,0.0,87.42196655336463
473,473,114.50573080982088,3.263403366832473e-05,27.084867307277527,1.0790944114094634e-05,0.0,87.42082007756557
474,474,114.50450728602091,2.7722338024804612e-05,27.084867307277527,9.403129364057931e-06,0.0,87.41960285327599
475,475,114.50320990601331,2.3410953984266425e-05,27.084867307277527,8.183740500775962e-06,0.0,87.4183110040413
476,476,114.50183709282611,1.96468640100139e-05,27.084867307277527,7.112116462405002e-06,0.0,87.4169430265681
477,477,114.50038947809301,1.6378090421120855e-05,27.084867307277527,6.169089824394728e-06,0.0,87.41549962363524
478,478,114.49886971495091,1.3554615013442328e-05,27.084867307277527,5.337386589146629e-06,0.0,87.41398351567179
479,479,114.49728227389996,1.1129061818636112e-05,27.084867307277527,4.601855439460049e-06,0.0,87.41239923570517
480,480,114.49563322620074,9.05716521720536e-06,27.084867307277527,3.949546435765539e-06,0.0,87.41075291221156
481,481,114.49393001917318,7.298049823938939e-06,27.084867307277527,3.36966336115439e-06,0.0,87.40905204418246
482,482,114.4921812475097,5.8143509522714975e-06,27.084867307277527,2.8534161938538713e-06,0.0,87.40730527246504
483,483,114.49039642442546,4.572205226159239e-06,27.084867307277527,2.393800712130628e-06,0.0,87.40552215114198
484,484,114.48858575614945,3.541140280184137e-06,27.084867307277527,1.9853312713341248e-06,0.0,87.40371292240037
485,485,114.48675992291695,2.6938907311524567e-06,27.084867307277527,1.6237506295277318e-06,0.0,87.40188829799806
486,486,114.48492986926381,2.0061649900542946e-06,27.084867307277527,1.3057376466159865e-06,0.0,87.40005925008364
487,487,114.48310660605402,1.4563842795349737e-06,27.084867307277527,1.028630046729697e-06,0.0,87.39823681376217
488,488,114.48130102629622,1.0254116799957722e-06,27.084867307277527,7.901755022721406e-07,0.0,87.3964319034315
489,489,114.4795237364331,6.962853732141929e-07,27.084867307277527,5.883203263562979e-07,0.0,87.39465514454987
490,490,114.47778490442025,4.539666781439715e-07,27.084867307277527,4.210412654484433e-07,0.0,87.39291672213479
491,491,114.47609412555667,2.851101358978929e-07,27.084867307277527,2.8622243904846673e-07,0.0,87.39122624694657
492,492,114.47446030668844,1.7785991721530468e-07,27.084867307277527,1.8157650424604924e-07,0.0,87.3895926399745
493,493,114.47289156908758,1.2167427581522146e-07,27.084867307277527,1.0460671129039899e-07,0.0,87.38802403552907
494,494,114.4713951700083,1.0717769900563792e-07,27.084867307277527,5.260469976078789e-08,0.0,87.38652770294837
495,495,114.46997744264908,1.2603882511981242e-07,27.084867307277527,2.2677663976408546e-08,0.0,87.38510998665507
496,496,114.46864375400125,1.708710908249912e-07,27.084867307277527,1.1797859133703683e-08,0.0,87.38377626405477
497,497,114.46739847984352,2.3515240357715898e-07,27.084867307277527,1.6867269485881373e-08,0.0,87.38253092054633
498,498,114.4662449959514,3.13159852597718e-07,27.084867307277527,3.479054162461713e-08,0.0,87.38137734072347
499,499,114.46518568442629,3.9991551230498223e-07,27.084867307277527,6.254991327117597e-08,0.0,87.38031791468333
500,500,114.46422195391541,4.911396861763961e-07,27.084867307277527,9.727674984788736e-08,0.0,87.37935405822145
501,501,114.46335427238792,5.832084166678098e-07,27.084867307277527,1.3631534714022151e-07,0.0,87.37848624558663
502,502,114.46258221105383,6.731126810838056e-07,27.084867307277527,1.7727578381951254e-07,0.0,87.37771405338783
503,503,114.46190449796097,7.584173435014701e-07,27.084867307277527,2.180737371457731e-07,0.0,87.37703621419237
504,504,114.46131907977815,8.372185861945711e-07,27.084867307277527,2.5695624506062694e-07,0.0,87.3764506783258
505,505,114.46082319026863,9.080991578322301e-07,27.084867307277527,2.925133581670571e-07,0.0,87.37595468237859
506,506,114.46041342397754,9.700813173956473e-07,27.084867307277527,3.236764397398253e-07,0.0,87.37554482294226
507,507,114.46008581369334,1.022577800297244e-06,27.084867307277527,3.4970451847947993e-07,0.0,87.37521713413349
508,508,114.45983591029946,1.0653414741373742e-06,27.084867307277527,3.701605681278153e-07,0.0,87.37496716751988
509,509,114.45965886370358,1.0984145823761206e-06,27.084867307277527,3.8487988180325223e-07,0.0,87.37479007313159
510,510,114.45954950361576,1.1220785987381402e-06,27.084867307277527,3.939328386170029e-07,0.0,87.3746806803268
511,511,114.45950241904221,1.1368057432793572e-06,27.084867307277527,3.975843441809569e-07,0.0,87.3746335773746
512,512,114.45951203546585,1.1432131565022187e-06,27.084867307277527,3.962520887338598e-07,0.0,87.37464318872308
513,513,114.45957268879658,1.1420206079204622e-06,27.084867307277527,3.9046553360272416e-07,0.0,87.37470384903291
514,514,114.45967869528846,1.134012447520636e-06,27.084867307277527,3.8082723613881e-07,0.0,87.37480987317124
515,515,114.45982441674185,1.1200043113270836e-06,27.084867307277527,3.6797778225080867e-07,0.0,87.37495562148223
516,516,114.46000432042632,1.1008148819500823e-06,27.084867307277527,3.525652393195089e-07,0.0,87.37513555976868
517,517,114.4602130332796,1.0772427973063781e-06,27.084867307277527,3.3521969220710607e-07,0.0,87.37534431353959
518,518,114.46044539005347,1.0500486074936041e-06,27.084867307277527,3.1653309973171413e-07,0.0,87.37557671619423
519,519,114.46069647519042,1.0199415110394564e-06,27.084867307277527,2.970444216997237e-07,0.0,87.37582785092695
520,520,114.46096165832034,9.87570464218562e-07,27.084867307277527,2.772297272037246e-07,0.0,87.37609308624263
521,521,114.4612366233681,9.535191541560198e-07,27.084867307277527,2.574968086687537e-07,0.0,87.3763681050746
522,522,114.46151739135507,9.183042596736012e-07,27.084867307277527,2.381836942524302e-07,0.0,87.37664892758959
523,523,114.46180033706224,8.823763918720495e-07,27.084867307277527,2.1956037252789535e-07,0.0,87.37693192784795
524,524,114.46208219979903,8.461231061212439e-07,27.084867307277527,2.01833012796847e-07,0.0,87.37721384456538
525,525,114.46236008858689,8.098734044389029e-07,27.084867307277527,1.8514997615237922e-07,0.0,87.37749178628599
526,526,114.46263148212607,7.739031963926402e-07,27.084867307277527,1.6960895845402642e-07,0.0,87.37776323133639
527,527,114.46289422395776,7.384412522264897e-07,27.084867307277527,1.552646784850271e-07,0.0,87.3780260229743
528,528,114.46314651327472,7.036752578443368e-07,27.084867307277527,1.421366145802567e-07,0.0,87.37827836018532
529,529,114.46338689185852,6.697576621646203e-07,27.084867307277527,1.3021639241308936e-07,0.0,87.37851878460694
530,530,114.46361422764181,6.368110881154025e-07,27.084867307277527,1.19474528964866e-07,0.0,87.37874616407868
531,531,114.46382769540337,6.049331552118139e-07,27.084867307277527,1.0986633610885621e-07,0.0,87.37895967332635
532,532,114.46402675510495,5.742006305867661e-07,27.084867307277527,1.0133687747342533e-07,0.0,87.37915877228991
533,533,114.46421112837314,5.446728846856709e-07,27.084867307277527,9.382495036935046e-08,0.0,87.37934318259778
534,534,114.46438077361591,5.163946756559093e-07,27.084867307277527,8.726612851200399e-08,0.0,87.37951286267759
535,535,114.4645358602444,4.893983226248059e-07,27.084867307277527,8.159494992900592e-08,0.0,87.3796679819736
536,536,114.4646767424446,4.6370535258457374e-07,27.084867307277527,7.674636790011682e-08,0.0,87.37980889471535
537,537,114.46480393291532,4.3932771927421706e-07,27.084867307277527,7.265660190203855e-08,0.0,87.37993611365347
538,538,114.46491807695325,4.162686967641714e-07,27.084867307277527,6.926353195166649e-08,0.0,87.3800502841435
539,539,114.46501992723097,3.945235467812905e-07,27.084867307277527,6.650677546117992e-08,0.0,87.38015215892312
540,540,114.46511031957355,3.7408004919515834e-07,27.084867307277527,6.432757319845577e-08,0.0,87.38024257388841
541,541,114.46519014999942,3.549189711495148e-07,27.084867307277527,6.266859241516709e-08,0.0,87.38032242513432
542,542,114.46526035324936,3.3701453394801855e-07,27.084867307277527,6.147373319497147e-08,0.0,87.38039264748356
543,543,114.46532188298676,3.203349195053681e-07,27.084867307277527,6.068800050282494e-08,0.0,87.38045419468631
544,544,114.46537569381069,3.0484284132467636e-07,27.084867307277527,6.025748136694389e-08,0.0,87.38050802143283
545,545,114.46542272518404,2.9049618964156214e-07,27.084867307277527,6.012944531567967e-08,0.0,87.38055506728088
546,546,114.46546388734133,2.772487473259038e-07,27.084867307277527,6.025256789680496e-08,0.0,87.38059624256249
547,547,114.46550004920351,2.650509628970051e-07,27.084867307277527,6.057726245756549e-08,0.0,87.38063241629776
548,548,114.46553202829566,2.5385075973297945e-07,27.084867307277527,6.105609464489938e-08,0.0,87.38066440611126
549,549,114.46556058263128,2.435943563007767e-07,27.084867307277527,6.164424749317014e-08,0.0,87.38069297011515
550,550,114.46558640450046,2.3422707071899308e-07,27.084867307277527,6.230000198776369e-08,0.0,87.38071880069586
551,551,114.46561011607426,2.2569408386079958e-07,27.084867307277527,6.298519842271934e-08,0.0,87.38074252011745
552,552,114.46563226671748,2.179411380347637e-07,27.084867307277527,6.366564698933484e-08,0.0,87.38076467783316
553,553,114.46565333188447,2.109151525457261e-07,27.084867307277527,6.431146116387188e-08,0.0,87.38078574938032
554,554,114.4656737134583,2.0456474261475602e-07,27.084867307277527,6.489729400008035e-08,0.0,87.38080613671875
555,555,114.46569374138377,1.9884063368971145e-07,27.084867307277527,6.540246456798884e-08,0.0,87.38082616986316
556,556,114.4657136764368,1.9369596871141432e-07,27.084867307277527,6.581096913885758e-08,0.0,87.38084610965234
557,557,114.46573371396931,1.8908651103413276e-07,27.084867307277527,6.611137846683809e-08,0.0,87.3808661514939
558,558,114.4657539884669,1.8497075010508925e-07,27.084867307277527,6.629662863361679e-08,0.0,87.38088642992199
559,559,114.46577457875833,1.813099205295048e-07,27.084867307277527,6.636371779977657e-08,0.0,87.38090702380715
560,560,114.46579551372032,1.7806794770444355e-07,27.084867307277527,6.631332488869855e-08,0.0,87.38092796206152
561,561,114.46581677832643,1.752113347056932e-07,27.084867307277527,6.614936856801139e-08,0.0,87.3809492296882
562,562,114.46583831989795,1.7270900562189197e-07,27.084867307277527,6.58785259455663e-08,0.0,87.3809707740329
563,563,114.4658600544237,1.7053212022099962e-07,27.084867307277527,6.550973030961149e-08,0.0,87.38099251110432
564,564,114.46588187282703,1.6865387373176655e-07,27.084867307277527,6.505366609997212e-08,0.0,87.38101433184195
565,565,114.465903647071,1.670492938791997e-07,27.084867307277527,6.452227743581776e-08,0.0,87.3810361082219
566,566,114.46592523600471,1.656950452770224e-07,27.084867307277527,6.392830399657723e-08,0.0,87.38105769910383
567,567,114.46594649086755,1.6456924902200637e-07,27.084867307277527,6.328485529758585e-08,0.0,87.38107895573592
568,568,114.46596726038267,1.636513230311934e-07,27.084867307277527,6.260503140476366e-08,0.0,87.38109972684879
569,569,114.46598739538294,1.629218464338001e-07,27.084867307277527,6.190159523233302e-08,0.0,87.38111986328197
570,570,114.46600675292737,1.623624492993172e-07,27.084867307277527,6.118669886999694e-08,0.0,87.3811392221007
571,571,114.46602519987886,1.6195572727045546e-07,27.084867307277527,6.047166398908471e-08,0.0,87.38115767017393
572,572,114.46604261592537,1.6168517923184538e-07,27.084867307277527,5.976681437762763e-08,0.0,87.38117508719586
573,573,114.46605889603954,1.615351651372544e-07,27.084867307277527,5.908135709349632e-08,0.0,87.3811913681455
574,574,114.46607395238179,1.614908804199137e-07,27.084867307277527,5.842330759559149e-08,0.0,87.38120642519007
575,575,114.46608771566098,1.6153834309503318e-07,27.084867307277527,5.7799453522382056e-08,0.0,87.38122018904565
576,576,114.46610013597657,1.6166438960071232e-07,27.084867307277527,5.721535144220526e-08,0.0,87.3812326098193
577,577,114.46611118317257,1.6185667565113718e-07,27.084867307277527,5.667535095139012e-08,0.0,87.38124365736302
578,578,114.46612084673998,1.621036787823631e-07,27.084867307277527,5.6182640697598785e-08,0.0,87.38125332117615
579,579,114.46612913530963,1.623946998002068e-07,27.084867307277527,5.573931139474954e-08,0.0,87.38126160989809
580,580,114.46613607578105,1.6271986095330444e-07,27.084867307277527,5.5346431471135355e-08,0.0,87.38126855043723
581,581,114.46614171213601,1.6307009929163475e-07,27.084867307277527,5.5004131580108e-08,0.0,87.38127418678425
582,582,114.46614610398635,1.6343715428905943e-07,27.084867307277527,5.471169490696617e-08,0.0,87.38127857855997
583,583,114.46614932490667,1.638135493759009e-07,27.084867307277527,5.446765073407057e-08,0.0,87.38128179934793
584,584,114.46615146060238,1.6419256748938727e-07,27.084867307277527,5.426986933845982e-08,0.0,87.38128393486241
585,585,114.46615260696181,1.6456822116006496e-07,27.084867307277527,5.4115656706721975e-08,0.0,87.38128508100041
586,586,114.4661528680393,1.6493521791236783e-07,27.084867307277527,5.400184791834394e-08,0.0,87.38128534182471
587,587,114.46615235401329,1.652889219595661e-07,27.084867307277527,5.3924898331968844e-08,0.0,87.38128482752194
588,588,114.46615117916112,1.6562531324143343e-07,27.084867307277527,5.38809718918213e-08,0.0,87.3812836523773
589,589,114.46614945988658,1.6594094487526246e-07,27.084867307277527,5.386602599299321e-08,0.0,87.38128193280208
590,590,114.4661473128344,1.6623290001800846e-07,27.084867307277527,5.387589236094404e-08,0.0,87.38127978544807
591,591,114.46614485311977,1.664987490389034e-07,27.084867307277527,5.3906353484200895e-08,0.0,87.38127732543714
592,592,114.46614219269767,1.6673650773854812e-07,27.084867307277527,5.395321410082767e-08,0.0,87.38127466473043
593,593,114.46613943889093,1.66944597228215e-07,27.084867307277527,5.401236722036955e-08,0.0,87.38127191065644
594,594,114.4661366930932,1.6712180585800598e-07,27.084867307277527,5.4079854201572796e-08,0.0,87.38126916461403
595,595,114.46613404965657,1.6726725350143438e-07,27.084867307277527,5.415191839016335e-08,0.0,87.38126652095988
596,596,114.46613159497073,1.673803583069795e-07,27.084867307277527,5.42250518972867e-08,0.0,87.3812640660878
